cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2933307	Vitória da Conquista	0.666738033	0.8594	0.8700	0.8199	0.8040
2929206	São Francisco do Conde	0.834414065	0.9585	0.7506	0.6765	0.8050
2914802	Itabuna	0.703630924	0.8832	0.8625	0.7826	0.8080
2906501	Candeias	0.88697803	0.8464	0.8058	0.7038	0.8108
2919553	Luís Eduardo Magalhães	0.840665162	0.8361	0.8499	0.7319	0.8146
2913606	Ilhéus	0.849994302	0.8104	0.8455	0.7643	0.8176
2930709	Simões Filho	0.810042322	0.8983	0.8116	0.7604	0.8201
2919207	Lauro de Freitas	0.723637402	0.8569	0.8520	0.8591	0.8229
2910800	Feira de Santana	0.777676761	0.9212	0.8954	0.8617	0.8640
2905701	Camaçari	1	0.9503	0.8559	0.8246	0.9077
2927408	Salvador	0.890557885	1.0000	1.0000	1.0000	0.9726
