cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2931350	Teixeira de Freitas	0.3459	0.8065	0.8260	0.7479	0.6816
2907509	Catu	0.5199	0.7834	0.7725	0.6608	0.6841
2907202	Casa Nova	0.6863	0.6725	0.7507	0.6570	0.6916
2926202	Riachão das Neves	0.8087	0.6259	0.7570	0.5769	0.6921
2908408	Conceição do Coité	0.6846	0.7119	0.7919	0.6415	0.7075
2920502	Maracás	0.8766	0.6339	0.7456	0.5839	0.7100
2916401	Itapetinga	0.5953	0.7406	0.8092	0.6977	0.7107
2911105	Formosa do Rio Preto	0.8159	0.6415	0.7683	0.6209	0.7117
2908507	Conceição do Jacuípe	0.7183	0.7199	0.7524	0.6589	0.7124
2925303	Porto Seguro	0.5540	0.7738	0.8317	0.7612	0.7302
2925204	Pojuca	0.7421	0.7887	0.7457	0.6487	0.7313
2918001	Jequié	0.5812	0.7890	0.8226	0.7424	0.7338
2928703	Santo Antônio de Jesus	0.5983	0.7916	0.8160	0.7340	0.7350
2909307	Correntina	0.8094	0.7590	0.7470	0.6295	0.7362
2928901	São Desidério	0.8086	0.7220	0.7804	0.6649	0.7440
2917508	Jacobina	0.7733	0.7349	0.8031	0.6849	0.7491
2904605	Brumado	0.7738	0.7524	0.8021	0.7033	0.7579
2922003	Mucuri	0.9021	0.7437	0.7344	0.6648	0.7612
2918407	Juazeiro	0.7134	0.8071	0.8411	0.7757	0.7843
2900702	Alagoinhas	0.7139	0.8950	0.8373	0.7442	0.7976
2914802	Itabuna	0.7273	0.8344	0.8608	0.7838	0.8016
2910057	Dias d'Ávila	0.9307	0.8139	0.7659	0.7034	0.8035
2910727	Eunápolis	0.8618	0.8118	0.8198	0.7359	0.8073
2913606	Ilhéus	0.8306	0.8113	0.8429	0.7657	0.8126
2930709	Simões Filho	0.7847	0.9007	0.8036	0.7624	0.8128
2906501	Candeias	0.9061	0.8392	0.8055	0.7082	0.8148
2919207	Lauro de Freitas	0.6948	0.8606	0.8516	0.8526	0.8149
2903201	Barreiras	0.8439	0.8107	0.8729	0.7594	0.8217
2929206	São Francisco do Conde	0.8983	0.9947	0.7470	0.6797	0.8299
2933307	Vitória da Conquista	0.7725	0.8608	0.8686	0.8228	0.8312
2919553	Luís Eduardo Magalhães	0.9319	0.8391	0.8487	0.7383	0.8395
2910800	Feira de Santana	0.7827	0.9068	0.8945	0.8600	0.8610
2905701	Camaçari	1.0000	0.9526	0.8543	0.8248	0.9079
2927408	Salvador	0.8746	1.0000	1.0000	1.0000	0.9687
