cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2907509	Catu	0.6112	0.7430	0.7738	0.6540	0.6955
2904902	Cachoeira	0.7859	0.6469	0.7569	0.5991	0.6972
2915601	Itamaraju	0.6427	0.7329	0.7773	0.6639	0.7042
2932903	Valença	0.5818	0.7556	0.7934	0.6878	0.7047
2911105	Formosa do Rio Preto	0.7802	0.6463	0.7757	0.6225	0.7062
2916401	Itapetinga	0.6088	0.7283	0.8085	0.6971	0.7107
2909307	Correntina	0.7493	0.7349	0.7441	0.6326	0.7152
2908408	Conceição do Coité	0.7316	0.7038	0.7909	0.6446	0.7177
2908507	Conceição do Jacuípe	0.7549	0.7324	0.7319	0.6523	0.7179
2925303	Porto Seguro	0.5232	0.7655	0.8284	0.7552	0.7181
2929206	São Francisco do Conde	0.5071	0.9641	0.7462	0.6749	0.7231
2928703	Santo Antônio de Jesus	0.5599	0.7914	0.8158	0.7370	0.7261
2925204	Pojuca	0.7459	0.7730	0.7503	0.6436	0.7282
2903904	Bom Jesus da Lapa	0.7630	0.6946	0.7938	0.6634	0.7287
2928901	São Desidério	0.7850	0.7397	0.7745	0.6577	0.7392
2922003	Mucuri	0.8773	0.6949	0.7345	0.6615	0.7420
2904605	Brumado	0.7333	0.7396	0.7990	0.6995	0.7429
2917508	Jacobina	0.7733	0.7331	0.8028	0.6793	0.7471
2918001	Jequié	0.6345	0.8001	0.8250	0.7419	0.7504
2903201	Barreiras	0.6133	0.8199	0.8712	0.7567	0.7653
2914802	Itabuna	0.6676	0.8235	0.8624	0.7826	0.7840
2918407	Juazeiro	0.7278	0.8167	0.8383	0.7698	0.7882
2900702	Alagoinhas	0.7027	0.8899	0.8337	0.7444	0.7926
2906501	Candeias	0.8642	0.8327	0.8019	0.7014	0.8001
2910727	Eunápolis	0.8424	0.8096	0.8192	0.7355	0.8017
2910057	Dias d'Ávila	0.9155	0.8293	0.7640	0.6986	0.8018
2919553	Luís Eduardo Magalhães	0.8427	0.8167	0.8470	0.7280	0.8086
2919207	Lauro de Freitas	0.6706	0.8559	0.8488	0.8683	0.8109
2933307	Vitória da Conquista	0.7057	0.8656	0.8681	0.8192	0.8146
2930709	Simões Filho	0.8006	0.8881	0.8098	0.7614	0.8150
2913606	Ilhéus	0.8721	0.8077	0.8444	0.7643	0.8221
2910800	Feira de Santana	0.7984	0.8982	0.8923	0.8606	0.8624
2905701	Camaçari	1.0000	0.9432	0.8536	0.8255	0.9056
2927408	Salvador	0.8705	1.0000	1.0000	1.0000	0.9676
