cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2929305	São Gonçalo dos Campos	0.6333	0.7355	0.7378	0.6163	0.6807
2915601	Itamaraju	0.5947	0.7024	0.7756	0.6574	0.6825
2904902	Cachoeira	0.7402	0.6390	0.7519	0.5996	0.6827
2931350	Teixeira de Freitas	0.4146	0.7830	0.8196	0.7430	0.6901
2932903	Valença	0.5480	0.7457	0.7887	0.6802	0.6906
2907202	Casa Nova	0.6915	0.6680	0.7546	0.6541	0.6921
2925303	Porto Seguro	0.4758	0.7581	0.8285	0.7494	0.7030
2916401	Itapetinga	0.6119	0.7254	0.8037	0.6942	0.7088
2908408	Conceição do Coité	0.7251	0.6934	0.7854	0.6429	0.7117
2928901	São Desidério	0.7046	0.7322	0.7636	0.6537	0.7135
2908507	Conceição do Jacuípe	0.7238	0.7488	0.7279	0.6562	0.7142
2904605	Brumado	0.6419	0.7384	0.7970	0.6877	0.7163
2928703	Santo Antônio de Jesus	0.5471	0.7805	0.8112	0.7352	0.7185
2925204	Pojuca	0.7383	0.7887	0.7482	0.6489	0.7310
2909307	Correntina	0.8100	0.7455	0.7401	0.6311	0.7317
2918001	Jequié	0.5989	0.7845	0.8209	0.7404	0.7362
2917508	Jacobina	0.7655	0.7302	0.7986	0.6730	0.7418
2922003	Mucuri	0.9126	0.6867	0.7322	0.6549	0.7466
2918407	Juazeiro	0.6562	0.8014	0.8357	0.7645	0.7645
2914802	Itabuna	0.6791	0.8136	0.8597	0.7777	0.7825
2900702	Alagoinhas	0.6978	0.8841	0.8285	0.7405	0.7878
2910727	Eunápolis	0.8240	0.7888	0.8128	0.7319	0.7894
2933307	Vitória da Conquista	0.6570	0.8448	0.8627	0.8166	0.7953
2906501	Candeias	0.8751	0.8227	0.7992	0.7045	0.8004
2910057	Dias d'Ávila	0.9679	0.8062	0.7599	0.7014	0.8088
2913606	Ilhéus	0.8326	0.8191	0.8418	0.7632	0.8142
2919207	Lauro de Freitas	0.7021	0.8478	0.8455	0.8655	0.8152
2903201	Barreiras	0.8455	0.8036	0.8717	0.7530	0.8184
2919553	Luís Eduardo Magalhães	0.8932	0.8240	0.8434	0.7228	0.8208
2929206	São Francisco do Conde	0.8919	0.9879	0.7459	0.6767	0.8256
2930709	Simões Filho	0.8449	0.8875	0.8098	0.7609	0.8258
2910800	Feira de Santana	0.8037	0.8935	0.8867	0.8580	0.8605
2905701	Camaçari	1.0000	0.9531	0.8488	0.8276	0.9074
2927408	Salvador	0.9503	1.0000	1.0000	1.0000	0.9876
